Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
396,2011-10-25,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-10-26,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-10-27,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-10-28,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-10-29,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-10-30,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-10-31,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-01,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-02,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-03,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-04,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-05,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-06,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-07,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-08,1.5,26.7,23.5,25.18,0,0,320.9 NO,,<null>,32.5,<null>,<null>,
396,2011-11-09,0,<null>,<null>,<null>,0,0,321.8 NO,322 NO,<null>,<null>,<null>,<null>,
396,2011-11-10,0,<null>,<null>,<null>,0,0,325.3 NO,327.5 NO,<null>,4.44,<null>,<null>,
396,2011-11-11,0.6,<null>,<null>,<null>,0,0,305.1 O,308.8 O,<null>,13.81,<null>,<null>,
396,2011-11-12,0,<null>,<null>,<null>,0,0,326.6 NO,320.5 NO,<null>,9.28,<null>,<null>,
396,2011-11-13,0,<null>,<null>,<null>,0,0,324.2 NO,325.2 NO,<null>,2.28,<null>,<null>,
396,2011-11-14,0,<null>,<null>,<null>,0,0,325.3 NO,330.9 NO,<null>,<null>,<null>,<null>,
396,2011-11-15,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-16,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-17,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-18,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-19,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-20,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-21,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-22,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-23,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-24,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-25,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-26,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-27,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-28,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-11-29,0,<null>,<null>,<null>,0,0,323.9 NO,324.1 NO,<null>,<null>,<null>,<null>,
396,2011-11-30,0,<null>,<null>,<null>,0,0,325.3 NO,325.9 NO,<null>,<null>,<null>,<null>,
396,2011-12-01,0,<null>,<null>,<null>,0,0,320 NO,322.2 NO,<null>,<null>,<null>,<null>,
396,2011-12-02,0,<null>,<null>,<null>,0,0,323.1 NO,323.5 NO,<null>,<null>,<null>,<null>,
396,2011-12-03,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-12-04,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-12-05,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-12-06,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-12-07,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-12-08,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-12-09,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-12-10,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-12-11,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-12-12,<null>,<null>,<null>,<null>,<null>,<null>,0 NE,<null> N,<null>,<null>,<null>,<null>,
396,2011-12-13,0,<null>,<null>,<null>,0,0,318.6 NO,321.4 NO,<null>,<null>,<null>,<null>,
396,2011-12-14,0,<null>,<null>,<null>,0,0,318.9 NO,321 NO,<null>,<null>,<null>,<null>,
396,2011-12-15,0,<null>,<null>,<null>,0,0,325.5 NO,323.4 NO,<null>,<null>,<null>,<null>,
396,2011-12-16,0,<null>,<null>,<null>,0,0,325.5 NO,323.5 NO,<null>,<null>,<null>,<null>,
396,2011-12-17,0,<null>,<null>,<null>,0,0,313.9 O,313.9 O,<null>,7.9,<null>,<null>,
396,2011-12-18,0,<null>,<null>,<null>,0,0,302.1 O,300.2 O,<null>,21.24,<null>,<null>,
396,2011-12-19,0,<null>,<null>,<null>,0,0,316.7 NO,325.6 NO,<null>,<null>,<null>,<null>,
396,2011-12-20,0,<null>,<null>,<null>,0,0,316.1 NO,322 NO,<null>,<null>,<null>,<null>,
396,2011-12-21,0,<null>,<null>,<null>,0,0,328.6 NO,324.6 NO,<null>,4.64,<null>,<null>,
396,2011-12-22,0,<null>,<null>,<null>,0,0,335.1 NO,320.4 NO,<null>,7.89,<null>,<null>,
396,2011-12-23,0,<null>,<null>,<null>,0,0,325.5 NO,325.5 NO,<null>,<null>,<null>,<null>,
396,2011-12-24,0,<null>,<null>,<null>,0,0,323.8 NO,324.3 NO,<null>,<null>,<null>,<null>,
396,2011-12-25,0,<null>,<null>,<null>,0,0,324.4 NO,323.6 NO,<null>,<null>,<null>,<null>,
396,2011-12-26,0,<null>,<null>,<null>,0,0,320.8 NO,323.1 NO,<null>,<null>,<null>,<null>,
396,2011-12-27,0,<null>,<null>,<null>,0,0,324.2 NO,323.9 NO,<null>,<null>,<null>,<null>,
396,2011-12-28,0,<null>,<null>,<null>,0,0,325.5 NO,325.5 NO,<null>,<null>,<null>,<null>,
396,2011-12-29,0.3,<null>,<null>,<null>,0,0,325.5 NO,323.7 NO,<null>,<null>,<null>,<null>,
396,2011-12-30,0,<null>,<null>,<null>,0,0,325.3 NO,323.6 NO,<null>,<null>,<null>,<null>,
396,2011-12-31,0,<null>,<null>,<null>,0,0,319.8 NO,322.1 NO,<null>,<null>,<null>,<null>,
396,2012-01-01,0,<null>,<null>,<null>,0,0,324.7 NO,325.6 NO,<null>,<null>,<null>,<null>,
396,2012-01-02,0,<null>,<null>,<null>,0,0,328.7 NO,305.3 O,<null>,12.85,<null>,<null>,
396,2012-01-03,0,<null>,<null>,<null>,0,0,274.1 O,292.5 O,<null>,21.65,<null>,<null>,
396,2012-01-04,0,<null>,<null>,<null>,0,0,308.8 O,318.3 NO,<null>,6.3,<null>,<null>,
396,2012-01-05,0,<null>,<null>,<null>,0,0,325.3 NO,324.7 NO,<null>,<null>,<null>,<null>,
396,2012-01-06,0,<null>,<null>,<null>,0,0,327.4 NO,326.9 NO,<null>,<null>,<null>,<null>,
396,2012-01-07,0,<null>,<null>,<null>,0,0,324.7 NO,324.1 NO,<null>,<null>,<null>,<null>,
396,2012-01-08,0,<null>,<null>,<null>,0,0,325.3 NO,324.5 NO,<null>,<null>,<null>,<null>,
396,2012-01-09,0,<null>,<null>,<null>,0,0,325.5 NO,325 NO,<null>,<null>,<null>,<null>,
396,2012-01-10,0,<null>,<null>,<null>,0,0,325.2 NO,324.7 NO,<null>,<null>,<null>,<null>,
396,2012-01-11,0.3,<null>,<null>,<null>,0,0,325.5 NO,324.6 NO,<null>,<null>,<null>,<null>,
396,2012-01-12,0.3,<null>,<null>,<null>,0,0,325.3 NO,323.9 NO,<null>,<null>,<null>,<null>,
396,2012-01-13,0.3,<null>,<null>,<null>,0,0,324.4 NO,323.8 NO,<null>,<null>,<null>,<null>,
396,2012-01-14,0,<null>,<null>,<null>,0,0,325.3 NO,325.1 NO,<null>,<null>,<null>,<null>,
396,2012-01-15,0,<null>,<null>,<null>,0,0,326.6 NO,327.9 NO,<null>,<null>,<null>,<null>,
396,2012-01-16,0,<null>,<null>,<null>,0,0,325.5 NO,324 NO,<null>,<null>,<null>,<null>,
396,2012-01-17,0,<null>,<null>,<null>,0,0,324.3 NO,323.5 NO,<null>,<null>,<null>,<null>,
396,2012-01-18,0.3,<null>,<null>,<null>,0,0,324.1 NO,324 NO,<null>,<null>,<null>,<null>,
396,2012-01-19,0.3,<null>,<null>,<null>,0,0,324.4 NO,323.7 NO,<null>,<null>,<null>,<null>,
396,2012-01-20,0,<null>,<null>,<null>,0,0,324.1 NO,323.6 NO,<null>,<null>,<null>,<null>,
396,2012-01-21,0,<null>,<null>,<null>,0,0,324.2 NO,323.3 NO,<null>,<null>,<null>,<null>,
396,2012-01-22,0,<null>,<null>,<null>,0,0,325.2 NO,323.3 NO,<null>,<null>,<null>,<null>,
396,2012-01-23,0,<null>,<null>,<null>,0,0,325 NO,323.3 NO,<null>,<null>,<null>,<null>,
396,2012-01-24,0,<null>,<null>,<null>,0,0,323 NO,323.8 NO,<null>,<null>,<null>,<null>,
396,2012-01-25,0,<null>,<null>,<null>,0,0,325.5 NO,323.6 NO,<null>,<null>,<null>,<null>,
396,2012-01-26,0,<null>,<null>,<null>,0,0,324.4 NO,323.8 NO,<null>,<null>,<null>,<null>,
396,2012-01-27,0.3,<null>,<null>,<null>,0,0,325.8 NO,324.2 NO,<null>,<null>,<null>,<null>,
396,2012-01-28,0,<null>,<null>,<null>,0,0,325.5 NO,324.1 NO,<null>,<null>,<null>,<null>,
396,2012-01-29,0,<null>,<null>,<null>,0,0,325.6 NO,327.2 NO,<null>,72.05,<null>,<null>,
396,2012-01-30,0,-6.4,-11.8,-9.75,0,0,294.9 O,278.8 O,<null>,56.42,<null>,<null>,
396,2012-01-31,0,-0.5,-11.8,-6.95,0,0,258.1 SO,262.7 SO,<null>,36.55,<null>,<null>,
396,2012-02-01,0,-5.1,-8.9,-6.82,0,0,279.2 O,292 O,<null>,25.22,<null>,<null>,
396,2012-02-02,0.3,<null>,<null>,<null>,0,0,309.5 O,309.7 O,<null>,16.35,<null>,<null>,
396,2012-02-03,0,<null>,<null>,<null>,0,0,326.1 NO,325.5 NO,<null>,2.56,<null>,<null>,
396,2012-02-04,0,<null>,<null>,<null>,0,0,325.3 NO,323.2 NO,<null>,<null>,<null>,<null>,
396,2012-02-05,0,<null>,<null>,<null>,0,0,324.1 NO,324.1 NO,<null>,<null>,<null>,<null>,
396,2012-02-06,0,<null>,<null>,<null>,0,0,325.9 NO,327 NO,<null>,1.4,<null>,<null>,
396,2012-02-07,0,<null>,<null>,<null>,0,0,325.3 NO,326.4 NO,<null>,<null>,<null>,<null>,
396,2012-02-08,0,<null>,<null>,<null>,0,0,329 NO,331.8 NO,<null>,<null>,<null>,<null>,
396,2012-02-09,3.9,<null>,<null>,<null>,0,0,308.2 O,311.9 O,<null>,14.78,<null>,<null>,
396,2012-02-10,0,<null>,<null>,<null>,0,0,315.3 NO,300.7 O,<null>,19.54,<null>,<null>,
396,2012-02-11,0,9.9,-8.9,3.05,0,0,298.3 O,249.2 SO,<null>,46.69,<null>,<null>,
396,2012-02-12,<null>,25.6,9.1,19.77,0,0,300.5 O,249.7 SO,<null>,69.72,<null>,<null>,
396,2012-02-13,<null>,32.9,-5.4,15.15,0,0,172.5 SE,214 S,<null>,74.62,<null>,<null>,
396,2012-02-14,0,31,1.4,14.41,0,0,243.7 SO,225.5 SO,<null>,72.32,<null>,<null>,
396,2012-02-15,0,23.4,-2.3,12.27,0,0,237.3 SO,235.9 SO,<null>,68.5,<null>,<null>,
396,2012-02-16,0,29.6,11.5,19.95,0,0,225.8 SO,222.7 S,<null>,75.39,<null>,<null>,
396,2012-02-17,0,24.4,-7.3,13.15,0,0,242.6 SO,258.8 SO,<null>,61.73,<null>,<null>,
396,2012-02-18,0,13.1,-8.3,1.94,0,0,291.4 O,288.3 O,<null>,51.19,<null>,<null>,
396,2012-02-19,0,<null>,<null>,<null>,0,0,335.5 NO,328.7 NO,<null>,5.86,<null>,<null>,
396,2012-02-20,0.3,<null>,<null>,<null>,0,0,325.3 NO,322.8 NO,<null>,<null>,<null>,<null>,
396,2012-02-21,0.3,<null>,<null>,<null>,0,0,323.5 NO,322.7 NO,<null>,<null>,<null>,<null>,
396,2012-02-22,0,<null>,<null>,<null>,0,0,325.3 NO,323.6 NO,<null>,<null>,<null>,<null>,
396,2012-02-23,0,<null>,<null>,<null>,0,0,321.1 NO,325.9 NO,<null>,<null>,<null>,<null>,
396,2012-02-24,0,<null>,<null>,<null>,0,0,335.8 NO,328.3 NO,<null>,3.39,<null>,<null>,
396,2012-02-25,0.3,<null>,<null>,<null>,0,0,324.7 NO,327.9 NO,<null>,<null>,<null>,<null>,
396,2012-02-26,0,<null>,<null>,<null>,0,0,325.3 NO,323 NO,<null>,<null>,<null>,<null>,
396,2012-02-27,0.3,<null>,<null>,<null>,0,0,323 NO,322.2 NO,<null>,<null>,<null>,<null>,
396,2012-02-28,0,<null>,<null>,<null>,0,0,322.7 NO,321.7 NO,<null>,<null>,<null>,<null>,
396,2012-02-29,0,<null>,<null>,<null>,0,0,324.7 NO,321.6 NO,<null>,<null>,<null>,<null>,
396,2012-03-01,0,<null>,<null>,<null>,0,0,324.2 NO,321.8 NO,<null>,<null>,<null>,<null>,
4080,2011-07-30,<null>,25,12.9,19.45,22.2,6.22,108.2 E,170.8 SE,<null>,62.71,<null>,<null>,
4080,2011-07-31,<null>,25.9,15.6,20.03,25.7,8.67,157.6 SE,153.8 SE,<null>,63.81,<null>,<null>,
4080,2011-08-01,<null>,25.7,15.1,18.45,20.1,6.03,156 SE,128.9 E,<null>,73.15,<null>,<null>,
4080,2011-08-02,<null>,28.8,18.2,24.7,16,6.21,148.1 SE,155.7 SE,<null>,48.22,<null>,<null>,
4080,2011-08-03,<null>,28.7,12.7,21.41,15,3.03,117.2 E,173.5 SE,<null>,59.29,<null>,<null>,
4080,2011-08-04,<null>,26.2,17,21.28,17.2,4.71,227.3 SO,234.5 SO,<null>,62.91,<null>,<null>,
4080,2011-08-05,<null>,30.5,15.3,21.45,23.4,3.15,273.3 O,273 O,<null>,70.05,<null>,<null>,
4080,2011-08-06,<null>,28.1,14.3,20.18,18.8,5.3,120.4 E,104.9 E,<null>,74.97,<null>,<null>,
4080,2011-08-07,<null>,28.8,15.8,21.2,23.1,6.31,131.8 E,108 E,<null>,64.87,<null>,<null>,
4080,2011-08-08,<null>,26.7,17.9,22.86,19,7.52,39.1 N,109.8 E,<null>,60.1,<null>,<null>,
4080,2011-08-09,<null>,28.5,13,19.73,26.1,5.09,80.4 NE,113.1 E,<null>,74.34,<null>,<null>,
4080,2011-08-10,<null>,29.8,16.6,24.47,9.6,3.86,326.9 NO,2.4 N,<null>,58.75,<null>,<null>,
4080,2011-08-11,<null>,29.4,14.5,21.57,16.8,3.32,329.4 NO,357.5 NO,<null>,68.36,<null>,<null>,
4080,2011-08-12,<null>,30.2,15.9,21.55,21.3,3.78,174.7 SE,268.8 SO,<null>,68.89,<null>,<null>,
4080,2011-08-13,<null>,29,14.9,21.44,15.4,2.87,322.3 NO,299.1 O,<null>,68.45,<null>,<null>,
4080,2011-08-14,<null>,27.9,12.8,20.37,15.4,3.76,251.5 SO,297.5 O,<null>,65.38,<null>,<null>,
4080,2011-08-15,<null>,28.8,13.3,21.16,15.1,4.59,291.3 O,209.2 S,<null>,57.89,<null>,<null>,
4080,2011-08-16,<null>,29.7,12.7,21.46,22.5,4.78,293.4 O,226.1 SO,<null>,54.67,<null>,<null>,
4080,2011-08-17,<null>,30.2,12.2,21.36,19.7,4.81,190.3 S,210.5 S,<null>,55.38,<null>,<null>,
4080,2011-08-18,<null>,30.4,11.8,21.3,11.2,2.29,212.2 S,232.8 SO,<null>,48.96,<null>,<null>,
